ID,LGA_ID
8590,461
8591,20
8592,387
8593,141
8594,225
8595,392
8596,86
8597,364
8598,425
8599,447
8600,330
8601,54
8602,310
8603,37
8604,173
8605,180
8606,220
8607,123
8608,51
8609,61
8610,359
8611,93
8612,13
8613,13
8614,13
8615,13
8616,51
8617,91
8618,191
8619,191
8620,207
8621,390
8622,375
8623,431
8624,358
8625,139
8626,2
8627,32
8628,227
8629,11
8630,82
8631,359
8632,359
8633,15
8634,370
8635,89
8636,62
8637,477
8638,360
8639,432
8640,368
8641,283
8642,90
8643,102
8644,143
8645,374
8646,218
8647,30
8648,23
8649,51
8650,141
8651,54
8652,142
8653,166
8654,258
8655,10
8656,413
8657,86
8658,84
8659,84
8660,98
8661,330
8662,303
8663,334
8664,230
8665,281
8666,281
8667,98
8668,44
8669,65
8670,183
8671,466
8672,62
8673,452
8674,452
8675,452
8676,450
8677,450
8678,317
8679,30
8680,32
8681,290
8682,465
8683,207
8684,207
8685,74
8686,425
8687,501
8688,476
8689,476
8690,129
8691,94
8692,94
8693,22
8694,425
8695,82
8696,42
8697,125
8698,371
8699,16
8700,16
8701,442
8702,107
8703,141
8704,152
8705,82
8706,367
8707,2
8708,330
8709,213
8710,33
8711,205
8712,344
8713,449
8714,54
8715,378
8716,34
8717,392
8718,74
8719,183
8720,361
8721,400
8722,189
8723,38
8724,38
8725,428
8726,368
8727,66
8728,119
8729,165
8730,226
8731,20
8732,82
8733,119
8734,37
8735,173
8736,183
8737,98
8738,228
8739,394
8740,166
8741,138
8742,409
8743,82
8744,30
8745,94
8746,141
8747,141
8748,39
8749,129
8750,44
8751,367
8752,286
8753,50
8754,115
8755,37
8756,226
8757,484
8758,129
8759,104
8760,442
8761,442
8762,152
8763,119
8764,66
8765,327
8766,38
8767,382
8768,47
8769,97
8770,180
8771,442
8772,261
8773,261
8774,47
8775,20
8776,85
8777,378
8778,450
8779,36
8780,36
8781,396
8782,268
8783,15
8784,123
8785,370
8786,220
8787,15
8788,20
8789,449
8790,452
8791,220
8792,88
8793,85
8794,276
8795,175
8796,91
8797,119
8798,39
8799,394
8800,119
8801,122
8802,224
8803,367
8804,87
8805,87
8806,324
8807,238
8808,310
8809,310
8810,37
8811,90
8812,220
8813,484
8814,85
8815,89
8816,137
8817,94
8818,20
8819,115
8820,98
8821,173
8822,457
8823,366
8824,225
8825,367
8826,367
8827,367
8828,152
8829,19
8830,364
8831,307
8832,207
8833,448
8834,20
8835,119
8836,17
8837,423
8838,423
8839,11
8840,229
8841,129
8842,370
8843,191
8844,124
8845,346
8846,37
8847,109
8848,450
8849,376
8850,138
8851,218
8852,436
8853,205
8854,456
8855,318
8856,371
8857,294
8858,139
8859,499
8860,425
8861,196
8862,196
8863,376
8864,74
8865,393
8866,169
8867,191
8868,148
8869,40
8870,82
8871,409
8872,36
8873,318
8874,42
8875,141
8876,23
8877,54
8878,386
8879,409
8880,436
8881,263
8882,37
8883,225
8884,467
8885,74
8886,420
8887,37
8888,66
8889,66
8890,409
8891,162
8892,66
8893,4
8894,4
8895,71
8896,19
8897,367
8898,448
8899,304
8900,290
8901,38
8902,51
8903,470
8904,458
8905,143
8906,445
8907,82
8908,378
8909,80
8910,51
8911,85
8912,42
8913,61
8914,227
8915,367
8916,19
8917,19
8918,408
8919,280
8920,220
8921,55
8922,15
8923,42
8924,79
8925,23
8926,331
8927,44
8928,283
8929,102
8930,217
8931,19
8932,157
8933,23
8934,74
8935,435
8936,91
8937,74
8938,358
8939,477
8940,16
8941,364
8942,107
8943,85
8944,303
8945,226
8946,85
8947,399
8948,121
8949,20
8950,349
8951,349
8952,227
8953,189
8954,189
8955,97
8956,442
8957,88
8958,88
8959,141
8960,44
8961,288
8962,243
8963,502
8964,166
8965,166
8966,289
8967,289
8968,448
8969,33
8970,37
8971,37
8972,218
8973,268
8974,344
8975,347
8976,140
8977,61
8978,285
8979,315
8980,74
8981,74
8982,82
8983,503
8984,360
8985,66
8986,51
8987,102
8988,294
8989,74
8990,122
8991,207
8992,152
8993,140
8994,44
8995,330
8996,370
8997,23
8998,446
8999,383
9000,32
9001,407
9002,120
9003,152
9004,44
9005,268
9006,185
9007,217
9008,220
9009,389
9010,225
9011,105
9012,378
9013,22
9014,210
9015,166
9016,82
9017,469
9018,469
9019,61
9020,367
9021,38
9022,429
9023,213
9024,141
9025,312
9026,234
9027,44
9028,312
9029,243
9030,39
9031,38
9032,38
9033,377
9034,121
9035,74
9036,42
9037,152
9038,303
9039,298
9040,218
9041,30
9042,30
9043,30
9044,152
9045,38
9046,143
9047,37
9048,37
9049,90
9050,285
9051,285
9052,285
9053,285
9054,441
9055,430
9056,430
9057,276
9058,314
9059,173
9060,220
9061,226
9062,162
9063,21
9064,317
9065,51
9066,327
9067,272
9068,272
9069,85
9070,312
9071,303
9072,166
9073,61
9074,257
9075,247
9076,227
9077,205
9078,330
9079,180
9080,209
9081,180
9082,180
9083,42
9084,51
9085,61
9086,141
9087,334
9088,432
9089,165
9090,32
9091,42
9092,29
9093,396
9094,23
9095,88
9096,52
9097,290
9098,446
9099,378
9100,23
9101,165
9102,91
9103,22
9104,458
9105,105
9106,64
9107,290
9108,65
9109,6
9110,152
9111,407
9112,3
9113,484
9114,59
9115,175
9116,273
9117,273
9118,433
9119,433
9120,115
9121,433
9122,16
9123,413
9124,74
9125,426
9126,230
9127,86
9128,91
9129,102
9130,367
9131,367
9132,367
9133,240
9134,394
9135,38
9136,65
9137,65
9138,180
9139,9
9140,226
9141,285
9142,37
9143,37
9144,359
9145,368
9146,42
9147,66
9148,39
9149,476
9150,141
9151,220
9152,45
9153,334
9154,55
9155,82
9156,98
9157,386
9158,21
9159,238
9160,243
9161,141
9162,424
9163,424
9164,209
9165,16
9166,44
9167,44
9168,44
9169,228
9170,37
9171,177
9172,64
9173,90
9174,19
9175,381
9176,98
9177,16
9178,340
9179,364
9180,42
9181,19
9182,364
9183,16
9184,125
9185,61
9186,94
9187,330
9188,193
9189,243
9190,98
9191,290
9192,152
9193,445
9194,448
9195,79
9196,20
9197,20
9198,400
9199,51
9200,88
9201,294
9202,170
9203,213
9204,334
9205,464
9206,348
9207,139
9208,456
9209,88
9210,460
9211,327
9212,80
9213,467
9214,170
9215,224
9216,367
9217,307
9218,143
9219,180
9220,230
9221,50
9222,458
9223,359
9224,359
9225,330
9226,288
9227,276
9228,37
9229,234
9230,166
9231,370
9232,218
9233,183
9234,183
9235,183
9236,15
9237,105
9238,363
9239,419
9240,55
9241,185
9242,185
9243,283
9244,431
9245,185
9246,378
9247,20
9248,141
9249,272
9250,405
9251,439
9252,30
9253,207
9254,37
9255,220
9256,1
9257,1
9258,313
9259,125
9260,422
9261,422
9262,62
9263,310
9264,207
9265,446
9266,330
9267,82
9268,217
9269,241
9270,270
9271,402
9272,421
9273,44
9274,307
9275,67
9276,82
9277,94
9278,214
9279,180
9280,274
9281,334
9282,334
9283,334
9284,138
9285,62
9286,246
9287,2
9288,417
9289,214
9290,214
9291,124
9292,408
9293,266
9294,378
9295,34
9296,34
9297,476
9298,218
9299,23
9300,95
9301,95
9302,83
9303,135
9304,471
9305,40
9306,134
9307,82
9308,82
9309,4
9310,144
9311,302
9312,71
9313,168
9314,42
9315,303
9316,136
9317,194
9318,374
9319,280
9320,102
9321,231
9322,297
9323,297
9324,442
9325,220
9326,392
9327,231
9328,352
9329,241
9330,307
9331,94
9332,169
9333,363
9334,200
9335,392
9336,19
9337,221
9338,188
9339,189
9340,122
9341,220
9342,392
9343,392
9344,392
9345,119
9346,88
9347,22
9348,294
9349,134
9350,173
9351,29
9352,29
9353,130
9354,377
9355,42
9356,119
9357,64
9358,6
9359,370
9360,370
9361,219
9362,208
9363,171
9364,144
9365,470
9366,398
9367,414
9368,51
9369,177
9370,349
9371,349
9372,20
9373,274
9374,246
9375,190
9376,74
9377,74
9378,20
9379,375
9380,407
9381,365
9382,233
9383,82
9384,328
9385,69
9386,236
9387,16
9388,37
9389,181
9390,322
9391,318
9392,252
9393,363
9394,268
9395,476
9396,87
9397,180
9398,352
9399,4
9400,94
9401,86
9402,328
9403,231
9404,115
9405,16
9406,59
9407,2
9408,184
9409,80
9410,166
9411,184
9412,143
9413,469
9414,217
9415,270
9416,42
9417,32
9418,219
9419,129
9420,71
9421,204
9422,177
9423,309
9424,378
9425,135
9426,280
9427,280
9428,257
9429,88
9430,88
9431,218
9432,144
9433,204
9434,197
9435,144
9436,358
9437,265
9438,378
9439,252
9440,13
9441,123
9442,176
9443,370
9444,330
9445,252
9446,121
9447,22
9448,129
9449,121
9450,72
9451,42
9452,29
9453,29
9454,29
9455,217
9456,444
9457,444
9458,102
9459,59
9460,171
9461,208
9462,38
9463,4
9464,121
9465,10
9466,91
9467,348
9468,130
9469,382
9470,483
9471,335
9472,123
9473,37
9474,89
9475,98
9476,129
9477,233
9478,367
9479,208
9480,87
9481,219
9482,164
9483,69
9484,155
9485,132
9486,368
9487,15
9488,79
9489,160
9490,74
9491,141
9492,289
9493,29
9494,194
9495,307
9496,156
9497,147
9498,135
9499,70
9500,251
9501,295
9502,180
9503,158
9504,227
9505,437
9506,208
9507,37
9508,138
9509,190
9510,19
9511,190
9512,480
9513,10
9514,82
9515,207
9516,320
9517,173
9518,322
9519,276
9520,329
9521,3
9522,220
9523,2
9524,413
9525,413
9526,20
9527,64
9528,303
9529,126
9530,136
9531,122
9532,16
9533,274
9534,274
9535,383
9536,169
9537,64
9538,82
9539,6
9540,377
9541,2
9542,36
9543,259
9544,220
9545,137
9546,135
9547,139
9548,136
9549,105
9550,276
9551,448
9552,376
9553,204
9554,371
9555,161
9556,439
9557,439
9558,207
9559,65
9560,218
9561,173
9562,99
9563,162
9564,353
9565,141
9566,410
9567,125
9568,97
9569,246
9570,37
9571,152
9572,30
9573,135
9574,292
9575,179
9576,297
9577,198
9578,218
9579,36
9580,94
9581,129
9582,23
9583,219
9584,32
9585,20
9586,132
9587,15
9588,375
9589,375
9590,375
9591,399
9592,413
9593,200
9594,361
9595,8
9596,51
9597,358
9598,239
9599,37
9600,303
9601,155
9602,404
9603,274
9604,208
9605,289
9606,368
9607,368
9608,368
9609,368
9610,188
9611,238
9612,246
9613,334
9614,229
9615,229
9616,39
9617,70
9618,212
9619,16
9620,16
9621,39
9622,123
9623,2
9624,135
9625,381
9626,55
9627,98
9628,93
9629,177
9630,42
9631,98
9632,102
9633,102
9634,363
9635,241
9636,241
9637,125
9638,2
9639,2
9640,2
9641,217
9642,77
9643,257
9644,141
9645,250
9646,181
9647,282
9648,303
9649,493
9650,457
9651,104
9652,160
9653,65
9654,201
9655,428
9656,457
9657,119
9658,67
9659,329
9660,360
9661,196
9662,39
9663,413
9664,318
9665,218
9666,404
9667,126
9668,70
9669,237
9670,207
9671,392
9672,375
9673,297
9674,20
9675,442
9676,155
9677,155
9678,69
9679,330
9680,362
9681,208
9682,404
9683,61
9684,29
9685,66
9686,72
9687,204
9688,204
9689,425
9690,37
9691,449
9692,67
9693,358
9694,278
9695,15
9696,72
9697,182
9698,183
9699,121
9700,290
9701,37
9702,399
9703,90
9704,252
9705,130
9706,29
9707,122
9708,71
9709,42
9710,145
9711,146
9712,289
9713,64
9714,82
9715,179
9716,179
9717,100
9718,438
9719,438
9720,139
9721,70
9722,42
9723,292
9724,52
9725,50
9726,217
9727,100
9728,19
9729,255
9730,253
9731,51
9732,268
9733,371
9734,161
9735,55
9736,104
9737,139
9738,37
9739,64
9740,339
9741,67
9742,42
9743,169
9744,98
9745,74
9746,82
9747,180
9748,396
9749,122
9750,119
9751,52
9752,85
9753,67
9754,37
9755,67
9756,326
9757,208
9758,444
9759,164
9760,160
9761,235
9762,98
9763,376
9764,220
9765,191
9766,160
9767,61
9768,6
9769,6
9770,6
9771,61
9772,408
9773,408
9774,85
9775,334
9776,119
9777,61
9778,198
9779,91
9780,191
9781,191
9782,1
9783,257
9784,370
9785,51
9786,70
9787,70
9788,243
9789,150
9790,59
9791,413
9792,1
9793,310
9794,230
9795,82
9796,239
9797,134
9798,170
9799,158
9800,135
9801,322
9802,123
9803,30
9804,356
9805,151
9806,303
9807,303
9808,255
9809,368
9810,69
9811,69
9812,69
9813,227
9814,455
9815,176
9816,309
9817,74
9818,74
9819,368
9820,155
9821,82
9822,94
9823,378
9824,467
9825,250
9826,152
9827,239
9828,126
9829,278
9830,358
9831,129
9832,361
9833,183
9834,413
9835,280
9836,504
9837,126
9838,257
9839,42
9840,42
9841,20
9842,180
9843,282
9844,249
9845,195
9846,212
9847,212
9848,77
9849,125
9850,153
9851,140
9852,470
9853,218
9854,125
9855,484
9856,137
9857,453
9858,291
9859,134
9860,320
9861,102
9862,102
9863,149
9864,219
9865,54
9866,230
9867,61
9868,236
9869,346
9870,38
9871,181
9872,237
9873,238
9874,238
9875,82
9876,121
9877,164
9878,331
9879,148
9880,215
9881,115
9882,102
9883,102
9884,430
9885,190
9886,449
9887,276
9888,142
9889,150
9890,85
9891,343
9892,49
9893,82
9894,71
9895,173
9896,173
9897,182
9898,225
9899,238
9900,329
9901,130
9902,304
9903,334
9904,16
9905,61
9906,10
9907,195
9908,182
9909,50
9910,69
9911,402
9912,470
9913,283
9914,29
9915,1
9916,135
9917,214
9918,69
9919,155
9920,155
9921,10
9922,157
9923,158
9924,151
9925,370
9926,389
9927,212
9928,466
9929,71
9930,37
9931,37
9932,61
9933,2
9934,209
9935,164
9936,155
9937,363
9938,135
9939,168
9940,168
9941,96
9942,375
9943,375
9944,377
9945,377
9946,177
9947,85
9948,16
9949,6
9950,125
9951,505
9952,505
9953,334
9954,234
9955,237
9956,237
9957,392
9958,64
9959,313
9960,331
9961,177
9962,2
9963,160
9964,94
9965,350
9966,164
9967,37
9968,71
9969,30
9970,161
9971,168
9972,102
9973,102
9974,85
9975,321
9976,82
9977,289
9978,283
9979,94
9980,125
9981,99
9982,394
9983,143
9984,394
9985,67
9986,378
9987,217
9988,259
9989,382
9990,191
9991,384
9992,477
9993,219
9994,77
9995,130
9996,130
9997,209
9998,312
9999,66
10000,430
10001,182
10002,126
10003,360
10004,360
10005,409
10006,442
10007,307
10008,70
10009,70
10010,506
10011,506
10012,42
10013,367
10014,218
10015,115
10016,449
10017,158
10018,207
10019,399
10020,229
10021,64
10022,281
10023,98
10024,186
10025,184
10026,136
10027,135
10028,363
10029,129
10030,72
10031,323
10032,258
10033,61
10034,23
10035,50
10036,162
10037,303
10038,221
10039,235
10040,191
10041,144
10042,166
10043,62
10044,102
10045,57
10046,57
10047,171
10048,85
10049,457
10050,364
10051,292
10052,206
10053,135
10054,86
10055,339
10056,400
10057,145
10058,408
10059,408
10060,151
10061,130
10062,378
10063,364
10064,122
10065,94
10066,94
10067,95
10068,144
10069,94
10070,39
10071,477
10072,125
10073,100
10074,158
10075,347
10076,259
10077,77
10078,77
10079,77
10080,4
10081,370
10082,382
10083,119
10084,96
10085,330
10086,185
10087,185
10088,85
10089,84
10090,207
10091,207
10092,204
10093,177
10094,491
10095,183
10096,176
10097,218
10098,51
10099,57
10100,142
10101,50
10102,377
10103,57
10104,282
10105,294
10106,37
10107,206
10108,95
10109,156
10110,16
10111,185
10112,213
10113,50
10114,138
10115,42
10116,294
10117,153
10118,334
10119,428
10120,428
10121,262
10122,177
10123,39
10124,68
10125,181
10126,377
10127,480
10128,168
10129,26
10130,183
10131,15
10132,288
10133,483
10134,483
10135,343
10136,23
10137,158
10138,180
10139,180
10140,2
10141,59
10142,111
10143,438
10144,68
10145,449
10146,449
10147,294
10148,173
10149,87
10150,394
10151,50
10152,339
10153,429
10154,32
10155,39
10156,364
10157,144
10158,197
10159,412
10160,282
10161,224
10162,82
10163,98
10164,98
10165,218
10166,32
10167,32
10168,32
10169,460
10170,145
10171,376
10172,74
10173,125
10174,15
10175,95
10176,94
10177,98
10178,450
10179,414
10180,32
10181,176
10182,144
10183,64
10184,9
10185,182
10186,182
10187,182
10188,182
10189,184
10190,152
10191,130
10192,88
10193,66
10194,378
10195,140
10196,383
10197,446
10198,414
10199,285
10200,210
10201,210
10202,315
10203,183
10204,13
10205,13
10206,13
10207,13
10208,365
10209,177
10210,448
10211,367
10212,446
10213,496
10214,47
10215,322
10216,327
10217,378
10218,507
10219,86
10220,364
10221,10
10222,376
10223,79
10224,177
10225,6
10226,283
10227,13
10228,413
10229,467
10230,407
10231,258
10232,405
10233,422
10234,177
10235,3
10236,465
10237,157
10238,395
10239,440
10240,312
10241,377
10242,394
10243,508
10244,284
10245,495
10246,389
10247,425
10248,383
10249,278
10250,374
10251,22
10252,258
10253,360
10254,65
10255,32
10256,32
10257,398
10258,417
10259,395
10260,389
10261,364
10262,363
10263,394
10264,357
10265,183
10266,371
10267,286
10268,364
10269,278
10270,227
10271,79
10272,368
10273,446
10274,445
10275,384
10276,479
10277,32
10278,32
10279,370
10280,374
10281,374
10282,374
10283,374
10284,193
10285,157
10286,359
10287,272
10288,395
10289,496
10290,356
10291,257
10292,368
10293,119
10294,32
10295,413
10296,368
10297,8
10298,417
10299,47
10300,299
10301,360
10302,484
10303,421
10304,364
10305,442
10306,442
10307,423
10308,465
10309,177
10310,405
10311,258
10312,227
10313,419
10314,258
10315,121
10316,285
10317,495
10318,423
10319,445
10320,32
10321,32
10322,377
10323,375
10324,253
10325,358
10326,156
10327,156
10328,402
10329,189
10330,442
10331,467
10332,205
10333,394
10334,392
10335,370
10336,47
10337,357
10338,32
10339,8
10340,386
10341,315
10342,32
10343,32
10344,364
10345,9
10346,465
10347,384
10348,383
10349,392
10350,474
10351,397
10352,361
10353,378
10354,375
10355,79
10356,119
10357,119
10358,3
10359,3
10360,307
10361,457
10362,466
10363,137
10364,419
10365,399
10366,79
10367,410
10368,391
10369,442
10370,265
10371,127
10372,416
10373,375
10374,364
10375,404
10376,368
10377,439
10378,32
10379,409
10380,254
10381,254
10382,495
10383,374
10384,390
10385,258
10386,378
10387,378
10388,283
10389,127
10390,32
10391,157
10392,361
10393,79
10394,361
10395,398
10396,308
10397,308
10398,484
10399,169
10400,317
10401,390
10402,442
10403,183
10404,265
10405,327
10406,230
10407,422
10408,409
10409,119
10410,318
10411,389
10412,389
10413,466
10414,466
10415,358
10416,375
10417,265
10418,384
10419,315
10420,437
10421,433
10422,13
10423,13
10424,448
10425,213
10426,442
10427,79
10428,394
10429,457
10430,381
10431,10
10432,253
10433,253
10434,177
10435,439
10436,452
10437,371
10438,410
10439,157
10440,424
10441,147
10442,137
10443,258
10444,358
10445,86
10446,371
10447,497
10448,306
10449,484
10450,360
10451,47
10452,509
10453,390
10454,430
10455,22
10456,3
10457,22
10458,480
10459,480
10460,487
10461,487
10462,183
10463,213
10464,440
10465,306
10466,409
10467,361
10468,361
10469,370
10470,437
10471,425
10472,285
10473,413
10474,241
10475,241
10476,157
10477,457
10478,392
10479,123
10480,312
10481,156
10482,383
10483,348
10484,442
10485,189
10486,13
10487,366
10488,119
10489,421
10490,410
